,income,recency,mnt_gold_prods,num_web_visits_month,age,customer_days,mnt_total,marital_status,education_status,kids,favorite_product_type_perc,favorite_product_type,accepted_cmps,purchases,favorite_purchase_channel_perc,favorite_purchase_channel
1895,70932.0,57,185,3,48,2320,724,married,2n cycle,1,0.27624309392265195,wines,0,22,0.5454545454545454,store
1896,91249.0,84,27,4,64,2776,1649,single,graduation,0,0.802910855063675,wines,5,22,0.4090909090909091,catalog
1897,77598.0,53,33,3,77,2430,1702,single,master,0,0.700940070505288,wines,1,26,0.5,store
1898,80982.0,48,22,5,61,2696,1169,single,graduation,2,0.43199315654405473,wines,0,30,0.36666666666666664,web
1899,22701.0,2,5,5,43,2456,19,married,master,1,0.47368421052631576,meat,0,5,0.6,store
1900,55212.0,65,34,8,51,2742,1148,married,phd,1,0.960801393728223,wines,2,20,0.55,store
1901,70617.0,45,27,2,50,2530,1253,married,graduation,0,0.6009577015163607,meat,0,14,0.5,store
1902,64849.0,42,108,5,63,2752,1228,single,graduation,0,0.5309446254071661,wines,1,19,0.47368421052631576,web
1903,62694.0,29,91,7,55,2536,658,married,master,2,0.5759878419452887,wines,0,24,0.375,web
1904,61917.0,83,1,5,46,2380,90,married,phd,2,0.5111111111111111,wines,0,7,0.5714285714285714,store
1905,67472.0,93,69,3,73,2433,345,married,phd,1,0.46956521739130436,wines,0,15,0.4666666666666667,store
1906,21059.0,40,8,6,38,2332,36,married,master,1,0.5277777777777778,meat,0,9,0.3333333333333333,deals
1907,29543.0,47,18,7,52,2248,45,married,master,2,0.4,meat,0,8,0.375,web
1908,75903.0,50,100,3,69,2606,801,married,graduation,1,0.42446941323345816,wines,0,23,0.391304347826087,store
1909,34984.0,40,3,7,45,2820,35,together,2n cycle,2,0.42857142857142855,meat,0,6,0.5,store
1910,54998.0,3,8,4,64,2635,447,single,phd,1,0.4519015659955257,meat,1,20,0.45,store
1911,54356.0,62,0,8,71,2746,775,widow,phd,1,0.9161290322580645,wines,1,24,0.4583333333333333,web
1912,34242.0,25,1,5,61,2257,14,married,master,1,0.5714285714285714,wines,0,4,0.75,store
1913,25410.0,48,4,4,47,2461,34,married,graduation,1,0.38235294117647056,fish,0,6,0.6666666666666666,store
1914,73356.0,56,112,2,36,2302,1400,married,phd,0,0.75,wines,4,22,0.5,catalog
1915,28320.0,68,4,8,70,2690,39,together,graduation,1,0.48717948717948717,wines,0,5,0.6,store
1916,23763.0,64,6,7,43,2850,36,single,graduation,1,0.6111111111111112,wines,0,5,0.6,store
1917,72570.0,67,224,1,36,2224,865,married,graduation,0,0.31676300578034683,wines,0,23,0.5217391304347826,store
1918,34529.0,94,41,7,44,2812,121,married,master,1,0.5619834710743802,wines,0,9,0.3333333333333333,store
1919,70792.0,82,114,3,69,2667,1158,widow,graduation,0,0.5647668393782384,meat,0,19,0.5263157894736842,store
1920,63211.0,3,145,2,38,2763,1028,married,graduation,0,0.4464980544747082,meat,1,20,0.4,catalog
1921,83891.0,24,15,1,46,2168,801,married,master,1,0.4369538077403246,meat,0,22,0.45454545454545453,store
1922,36065.0,54,3,8,52,2614,71,single,graduation,2,0.4788732394366197,meat,0,9,0.3333333333333333,deals
1923,39898.0,20,12,7,66,2661,122,together,graduation,1,0.5655737704918032,wines,0,9,0.4444444444444444,store
1924,51141.0,96,6,5,80,2515,151,single,phd,0,0.9536423841059603,wines,0,9,0.4444444444444444,store
1925,56939.0,19,49,3,44,2443,512,married,graduation,1,0.5,wines,0,18,0.5555555555555556,store
1926,80872.0,60,108,1,69,2207,1228,single,graduation,0,0.46172638436482083,meat,0,19,0.5263157894736842,store
1927,72335.0,2,0,8,44,2844,2092,together,phd,0,0.614244741873805,wines,1,23,0.43478260869565216,web
1928,61798.0,13,13,4,56,2377,450,single,phd,0,0.7511111111111111,wines,0,16,0.5625,store
1929,76842.0,37,32,0,70,2216,1098,widow,phd,0,0.5510018214936248,wines,0,17,0.47058823529411764,catalog
1930,29478.0,59,1,6,44,2322,19,together,graduation,1,0.42105263157894735,wines,0,5,0.6,store
1931,46998.0,55,27,7,64,2774,350,single,graduation,1,0.49142857142857144,wines,1,18,0.2777777777777778,deals
1932,96843.0,60,17,2,30,2591,1527,single,graduation,0,0.6227897838899804,meat,2,28,0.39285714285714285,catalog
1933,56551.0,48,16,4,70,2212,122,widow,phd,2,0.5491803278688525,wines,0,10,0.4,store
1934,70053.0,38,89,5,55,2520,923,married,master,1,0.5547128927410617,wines,0,26,0.38461538461538464,store
1935,71670.0,8,160,6,58,2514,1606,widow,phd,0,0.9103362391033624,wines,4,15,0.4,store
1936,44359.0,19,1,3,42,2171,44,married,graduation,2,0.45454545454545453,wines,0,9,0.4444444444444444,store
1937,40887.0,32,43,9,68,2578,118,single,graduation,2,0.423728813559322,wines,1,10,0.3,deals
1938,48877.0,27,24,7,54,2334,120,divorced,graduation,1,0.85,wines,0,8,0.5,store
1939,74485.0,58,49,3,73,2468,1685,together,graduation,0,0.4836795252225519,meat,0,26,0.46153846153846156,store
1940,64474.0,59,93,5,48,2409,730,together,graduation,1,0.5219178082191781,wines,0,22,0.45454545454545453,store
1941,77226.0,29,21,3,57,2280,1117,together,graduation,1,0.5649059982094897,wines,0,28,0.42857142857142855,store
1942,72643.0,60,53,2,71,2646,1376,widow,graduation,0,0.4018895348837209,meat,2,21,0.47619047619047616,catalog
1943,85738.0,41,13,1,42,2316,1358,together,master,0,0.6723122238586157,wines,2,21,0.5238095238095238,store
1944,55686.0,27,26,4,54,2659,956,divorced,graduation,1,0.7039748953974896,wines,1,16,0.375,web
1945,39062.0,28,12,4,37,2255,32,single,graduation,1,0.71875,wines,1,5,0.6,store
1946,34600.0,8,15,8,49,2703,303,together,graduation,2,0.6567656765676567,wines,1,17,0.29411764705882354,deals
1947,40794.0,18,50,7,45,2607,384,married,graduation,1,0.6796875,wines,0,16,0.375,web
1948,54690.0,76,18,3,49,2393,180,married,2n cycle,2,0.6166666666666667,wines,0,12,0.4166666666666667,store
1949,4428.0,0,321,1,51,2426,38,married,graduation,1,0.42105263157894735,wines,0,25,1.0,web
1950,32632.0,32,53,5,57,2855,523,married,2n cycle,0,0.2925430210325048,fish,0,18,0.4444444444444444,store
1951,38236.0,2,10,7,52,2441,78,single,phd,2,0.7435897435897436,wines,0,11,0.36363636363636365,deals
1952,36781.0,16,13,8,41,2239,50,married,graduation,1,0.58,wines,1,6,0.3333333333333333,web
1953,31385.0,56,9,8,36,2730,18,single,master,1,0.6666666666666666,meat,2,4,0.5,store
1954,24570.0,97,44,9,36,2646,149,married,graduation,1,0.4161073825503356,meat,0,11,0.36363636363636365,web
1955,25509.0,15,11,9,46,2808,90,divorced,phd,1,0.4444444444444444,wines,1,9,0.3333333333333333,deals
1956,94642.0,35,143,1,69,2296,2068,married,graduation,0,0.42504835589941975,wines,2,21,0.42857142857142855,store
1957,58646.0,3,22,4,58,2543,118,married,master,1,0.5254237288135594,wines,0,8,0.5,store
1958,53201.0,49,27,7,45,2661,388,single,graduation,2,0.7216494845360825,wines,0,22,0.36363636363636365,deals
1959,21994.0,4,3,5,63,2711,19,together,graduation,1,0.47368421052631576,wines,0,4,0.75,store
1960,57113.0,45,42,7,42,2667,221,married,graduation,2,0.8235294117647058,wines,0,16,0.375,deals
1961,51373.0,37,117,4,29,2531,276,married,graduation,0,0.36594202898550726,meat,0,12,0.4166666666666667,catalog
1962,23477.0,39,29,8,34,2410,118,married,graduation,1,0.4576271186440678,meat,0,10,0.4,store
1963,58116.0,38,51,2,64,2236,392,married,graduation,1,0.5816326530612245,wines,0,16,0.5,store
1964,72968.0,8,55,3,57,2354,1903,divorced,phd,0,0.5738307934839727,wines,2,19,0.42105263157894735,store
1965,39791.0,89,21,7,49,2617,153,married,master,1,0.5555555555555556,wines,0,10,0.4,store
1966,91712.0,47,48,3,73,2414,2169,single,master,0,0.5882895343476257,wines,2,27,0.4074074074074074,store
1967,94472.0,75,16,5,62,2246,1675,single,graduation,1,0.6071641791044776,wines,2,16,0.3125,web
1968,13672.0,86,5,8,60,2597,20,together,graduation,2,0.45,meat,0,6,0.5,store
1969,96547.0,4,62,2,40,2196,747,married,2n cycle,0,0.5997322623828648,wines,4,21,0.38095238095238093,store
1970,79205.0,73,44,4,45,2828,851,married,graduation,0,0.5922444183313749,wines,2,16,0.375,web
1971,56559.0,46,31,4,45,2710,453,together,phd,1,0.4988962472406181,wines,0,18,0.4444444444444444,store
1972,32644.0,38,23,8,47,2688,390,married,phd,1,0.6128205128205129,wines,1,18,0.3888888888888889,web
1973,67506.0,73,67,3,40,2337,264,single,2n cycle,1,0.3409090909090909,wines,0,12,0.5,store
1974,24206.0,66,3,6,50,2637,22,single,graduation,1,0.36363636363636365,meat,0,5,0.6,store
1975,28420.0,36,0,6,53,2346,13,divorced,phd,1,0.38461538461538464,meat,0,4,0.5,store
1976,22979.0,29,22,8,50,2820,93,married,graduation,1,0.22580645161290322,sweet,1,10,0.3,deals
1977,33279.0,29,0,3,54,2176,16,single,graduation,0,0.625,wines,0,4,0.75,store
1978,46423.0,6,8,7,48,2443,84,single,master,2,0.8095238095238095,wines,0,9,0.4444444444444444,store
1979,30368.0,97,2,8,43,2393,50,married,graduation,1,0.7,wines,0,7,0.42857142857142855,store
1980,63684.0,61,80,5,50,2739,1384,married,graduation,1,0.4154624277456647,wines,0,23,0.34782608695652173,web
1981,41638.0,68,91,8,56,2660,350,divorced,graduation,1,0.9,wines,1,17,0.29411764705882354,web
1982,68805.0,73,20,2,61,2444,263,divorced,phd,1,0.6920152091254753,wines,0,12,0.5833333333333334,store
1983,65814.0,90,35,5,54,2278,712,together,phd,1,0.7879213483146067,wines,0,23,0.43478260869565216,store
1984,71964.0,81,86,3,62,2564,1784,divorced,graduation,0,0.5224215246636771,meat,0,17,0.35294117647058826,catalog
1985,39146.0,1,12,8,34,2659,153,single,graduation,1,0.6143790849673203,wines,0,11,0.36363636363636365,web
1986,96876.0,79,21,2,43,2486,1920,together,graduation,0,0.47291666666666665,wines,4,24,0.375,store
1987,34445.0,92,30,9,39,2677,809,married,basic,0,0.28182941903584674,wines,0,27,0.4074074074074074,web
1988,68281.0,31,41,5,62,2850,1614,single,graduation,0,0.6164807930607187,wines,1,25,0.52,store
1989,37284.0,46,6,6,45,2616,17,married,2n cycle,2,0.6470588235294118,wines,0,4,0.75,store
1990,36790.0,14,10,9,37,2644,56,married,graduation,0,0.375,sweet,1,6,0.3333333333333333,web
1991,27943.0,89,3,8,53,2599,34,together,graduation,2,0.47058823529411764,meat,0,8,0.375,deals
1992,22263.0,31,2,6,69,2250,19,divorced,graduation,2,0.8947368421052632,wines,0,6,0.5,store
1993,30261.0,75,6,8,48,2801,16,together,graduation,3,0.5,wines,0,4,0.75,store
1994,28587.0,42,13,6,42,2296,65,together,graduation,1,0.3384615384615385,wines,0,9,0.4444444444444444,store
1995,43815.0,53,15,6,38,2609,64,married,master,1,0.453125,meat,0,6,0.5,store
1996,48195.0,53,5,6,64,2318,260,married,graduation,2,0.4076923076923077,wines,0,17,0.35294117647058826,deals
1997,77027.0,23,11,4,68,2303,1164,married,master,1,0.7044673539518901,wines,0,19,0.42105263157894735,web
1998,71322.0,57,204,4,55,2657,1101,married,phd,1,0.6839237057220708,wines,0,28,0.4642857142857143,store
1999,32765.0,49,3,5,41,2285,43,married,master,1,0.3953488372093023,meat,0,8,0.5,store
2000,29672.0,6,8,6,55,2633,17,together,graduation,2,0.5294117647058824,wines,0,4,0.75,store
2001,23272.0,29,12,4,67,2414,34,divorced,graduation,0,0.5588235294117647,wines,0,5,0.6,store
2002,49912.0,5,42,8,71,2819,832,together,master,1,0.625,wines,2,26,0.38461538461538464,web
2003,7500.0,98,34,9,35,2856,66,together,2n cycle,1,0.25757575757575757,fruits,0,10,0.4,deals
2004,68117.0,80,36,6,73,2635,894,widow,phd,1,0.6912751677852349,wines,2,25,0.44,web
2005,67225.0,4,143,5,65,2374,725,married,graduation,1,0.44413793103448274,meat,0,23,0.4782608695652174,store
2006,17649.0,70,1,8,44,2388,44,married,graduation,1,0.5227272727272727,meat,0,9,0.3333333333333333,deals
2007,55914.0,32,232,7,45,2585,1028,together,graduation,1,0.3735408560311284,wines,0,29,0.3793103448275862,web
2008,40059.0,82,145,8,36,2433,269,married,graduation,1,0.40892193308550184,wines,1,12,0.5,web
2009,60905.0,27,38,2,70,2365,354,together,graduation,1,0.5875706214689266,wines,0,15,0.4666666666666667,store
2010,75330.0,94,61,6,43,2792,1048,married,graduation,2,0.5295801526717557,wines,0,29,0.41379310344827586,store
2011,60689.0,23,24,3,69,2552,615,single,graduation,1,0.3902439024390244,wines,0,22,0.45454545454545453,store
2012,38680.0,97,12,7,36,2617,67,married,graduation,1,0.5373134328358209,meat,0,6,0.5,store
2013,61416.0,25,78,6,38,2665,1587,together,graduation,0,0.5343415248897291,wines,1,24,0.4166666666666667,web
2014,49767.0,92,149,4,29,2582,543,single,graduation,0,0.3720073664825046,wines,0,18,0.4444444444444444,store
2015,83273.0,98,102,7,50,2801,1290,single,graduation,3,0.5038759689922481,meat,0,29,0.3448275862068966,deals
2016,29009.0,19,2,6,39,2371,42,married,graduation,1,0.35714285714285715,meat,0,7,0.42857142857142855,store
2017,45057.0,80,3,5,41,2369,47,married,master,1,0.7872340425531915,wines,0,6,0.5,store
2018,37150.0,80,116,7,49,2815,351,married,graduation,1,0.4757834757834758,wines,0,21,0.38095238095238093,deals
2019,43020.0,79,43,6,50,2370,180,single,graduation,1,0.55,meat,0,12,0.3333333333333333,web
2020,53154.0,50,7,4,61,2179,151,married,graduation,1,0.8543046357615894,wines,0,9,0.4444444444444444,store
2021,65308.0,60,34,4,47,2450,1177,married,graduation,0,0.6057774001699235,wines,2,28,0.42857142857142855,store
2022,76467.0,44,58,6,50,2840,1517,single,graduation,1,0.4456163480553724,wines,1,14,0.35714285714285715,catalog
2023,81044.0,0,26,1,73,2343,1182,married,2n cycle,0,0.4526226734348562,meat,0,22,0.45454545454545453,store
2024,32871.0,28,5,4,69,2636,38,married,graduation,2,0.5789473684210527,wines,0,5,0.6,store
2025,55801.0,35,95,7,45,2439,432,single,graduation,2,0.8495370370370371,wines,1,21,0.3333333333333333,web
2026,76320.0,49,35,2,61,2166,897,widow,graduation,1,0.5863991081382386,wines,0,15,0.4,web
2027,36927.0,46,4,8,65,2186,67,single,master,2,0.7611940298507462,wines,0,8,0.375,web
2028,48794.0,97,15,4,67,2162,39,together,graduation,2,0.6410256410256411,wines,0,5,0.6,store
2029,23478.0,51,39,8,55,2626,90,single,graduation,0,0.3111111111111111,wines,0,7,0.42857142857142855,web
2030,71128.0,80,31,7,47,2790,1584,divorced,graduation,1,0.6047979797979798,wines,0,27,0.4444444444444444,store
2031,70179.0,10,133,5,44,2502,901,divorced,phd,1,0.5904550499445061,wines,0,26,0.5,store
2032,59462.0,29,196,7,70,2699,892,married,graduation,1,0.8116591928251121,wines,0,25,0.48,store
2033,38361.0,74,14,7,51,2343,123,together,graduation,1,0.45528455284552843,meat,0,10,0.3,deals
2034,70038.0,54,130,2,38,2406,1114,together,phd,0,0.5269299820466786,wines,0,17,0.47058823529411764,store
2035,42554.0,93,0,4,42,2692,41,together,graduation,2,0.7073170731707317,wines,0,7,0.42857142857142855,store
2036,67445.0,63,11,6,46,2845,1163,married,graduation,1,0.6509028374892519,wines,0,32,0.375,store
2037,67046.0,92,107,2,69,2698,886,widow,graduation,1,0.6139954853273137,wines,0,15,0.3333333333333333,catalog
2038,42192.0,40,7,4,72,2455,93,married,graduation,0,0.43010752688172044,wines,0,7,0.42857142857142855,store
2039,77610.0,70,16,7,68,2767,1664,married,phd,1,0.7481971153846154,wines,0,17,0.4117647058823529,catalog
2040,31761.0,96,28,5,36,2244,70,married,graduation,1,0.2857142857142857,meat,0,9,0.4444444444444444,store
2041,34350.0,81,11,7,41,2412,37,together,graduation,1,0.43243243243243246,wines,0,5,0.6,store
2042,54591.0,63,24,5,71,2487,495,together,graduation,1,0.7595959595959596,wines,0,19,0.42105263157894735,store
2043,71866.0,85,33,3,64,2345,682,married,graduation,1,0.2697947214076246,wines,0,20,0.5,store
2044,25293.0,51,9,8,51,2446,28,married,graduation,1,0.5357142857142857,wines,0,5,0.4,store
2045,42000.0,23,35,5,33,2694,618,single,phd,0,0.4320388349514563,meat,1,20,0.55,store
2046,69520.0,95,93,5,37,2516,1362,married,graduation,0,0.460352422907489,wines,0,21,0.42857142857142855,web
2047,64713.0,11,54,4,50,2301,548,divorced,graduation,1,0.4397810218978102,meat,1,19,0.3684210526315789,store
2048,27889.0,42,8,6,43,2518,18,married,master,1,0.7777777777777778,wines,0,5,0.4,store
2049,22123.0,77,31,5,60,2253,71,widow,basic,0,0.4788732394366197,fish,0,7,0.42857142857142855,store
2050,27803.0,40,49,8,47,2831,127,married,graduation,1,0.36220472440944884,meat,0,9,0.4444444444444444,store
2051,51651.0,32,92,8,60,2758,341,married,graduation,1,0.8592375366568915,wines,0,17,0.35294117647058826,web
2052,68487.0,48,89,4,32,2691,1277,married,graduation,0,0.5935787000783085,wines,0,30,0.43333333333333335,store
2053,56796.0,24,37,7,51,2657,964,married,graduation,1,0.6804979253112033,wines,0,27,0.3333333333333333,catalog
2054,87000.0,61,49,2,28,2720,912,married,2n cycle,0,0.6655701754385965,meat,0,18,0.3888888888888889,store
2055,79823.0,6,43,2,61,2249,1475,married,graduation,1,0.5661016949152542,wines,1,23,0.391304347826087,catalog
2056,30828.0,16,12,3,40,2427,44,single,graduation,1,0.36363636363636365,wines,0,8,0.5,store
2057,34109.0,39,4,4,49,2394,18,married,master,1,0.5,wines,0,4,0.75,store
2058,53367.0,2,11,7,46,2461,389,divorced,master,2,0.5886889460154242,wines,1,21,0.38095238095238093,store
2059,22390.0,49,5,7,51,2410,21,together,basic,0,0.7142857142857143,fish,0,4,0.5,store
2060,71322.0,31,42,2,44,2217,308,together,graduation,1,0.4025974025974026,meat,0,13,0.5384615384615384,store
2061,79244.0,58,245,1,27,2716,971,single,graduation,0,0.4850669412976313,wines,3,22,0.45454545454545453,catalog
2062,49912.0,5,42,8,71,2819,832,together,master,1,0.625,wines,2,26,0.38461538461538464,web
2063,48699.0,90,1,5,70,2563,39,married,phd,2,0.6666666666666666,wines,0,5,0.6,store
2064,80144.0,47,108,1,45,2431,1259,together,graduation,0,0.3534551231135822,meat,0,19,0.42105263157894735,store
2065,54252.0,25,44,6,64,2556,220,single,graduation,2,0.8090909090909091,wines,0,15,0.3333333333333333,deals
2066,81929.0,60,185,6,44,2797,1868,married,master,1,0.7955032119914347,wines,3,20,0.5,store
2067,76068.0,67,76,6,45,2736,1300,married,graduation,1,0.8576923076923076,wines,2,10,0.4,store
2068,53204.0,40,6,4,44,2260,39,married,master,2,0.7435897435897436,wines,0,5,0.6,store
2069,67911.0,63,0,3,71,2197,976,together,phd,1,0.5420081967213115,wines,0,27,0.4074074074074074,store
2070,14796.0,1,16,9,36,2809,35,married,2n cycle,1,0.37142857142857144,wines,1,6,0.5,store
2071,78128.0,89,36,3,46,2289,1228,married,phd,1,0.760586319218241,wines,2,20,0.4,web
2072,14188.0,40,27,6,48,2645,48,married,basic,0,0.3333333333333333,fish,0,7,0.5714285714285714,store
2073,20425.0,5,17,7,34,2767,40,married,basic,1,0.4,sweet,0,7,0.42857142857142855,store
2074,58646.0,3,22,4,58,2543,118,married,master,1,0.5254237288135594,wines,0,8,0.5,store
2075,72967.0,1,125,5,50,2720,372,divorced,graduation,1,0.48118279569892475,meat,2,19,0.42105263157894735,store
2076,48150.0,24,47,7,71,2545,219,married,master,1,0.7899543378995434,wines,0,13,0.38461538461538464,web
2077,82332.0,89,19,2,59,2809,1987,single,graduation,0,0.4871665827881228,meat,2,21,0.5714285714285714,store
2078,58275.0,48,64,7,65,2551,551,widow,graduation,2,0.4591651542649728,meat,0,23,0.34782608695652173,web
2079,44953.0,31,124,6,39,2714,897,together,phd,0,0.8115942028985508,wines,1,24,0.5416666666666666,store
2080,34587.0,68,2,4,67,2203,20,together,graduation,2,0.45,meat,0,6,0.5,store
2081,43018.0,46,64,5,46,2399,69,together,master,1,0.5072463768115942,wines,0,7,0.2857142857142857,web
2082,45736.0,92,43,7,66,2499,394,married,master,1,0.47715736040609136,wines,0,19,0.3684210526315789,web
2083,66476.0,80,57,4,51,2366,956,together,master,1,0.7761506276150628,wines,0,26,0.38461538461538464,store
2084,27733.0,16,17,7,39,2466,40,married,2n cycle,1,0.65,fish,0,7,0.42857142857142855,store
2085,69805.0,50,20,2,68,2318,1018,together,phd,1,0.7367387033398821,wines,0,27,0.4074074074074074,store
2086,72217.0,93,154,2,58,2604,1419,single,master,0,0.5750528541226215,wines,0,22,0.45454545454545453,catalog
2087,25818.0,51,9,7,49,2778,19,divorced,graduation,1,0.42105263157894735,meat,0,4,0.5,store
2088,37509.0,24,5,7,44,2814,118,together,master,1,0.4745762711864407,meat,0,9,0.4444444444444444,store
2089,25176.0,79,5,7,44,2482,8,together,2n cycle,2,0.5,wines,0,4,0.5,store
2090,43586.0,26,16,8,40,2827,116,married,graduation,1,0.853448275862069,wines,0,10,0.4,store
2091,53230.0,86,229,5,64,2854,503,married,2n cycle,1,0.3499005964214712,wines,0,23,0.5217391304347826,store
2092,50116.0,68,2,5,63,2168,64,together,graduation,2,0.84375,wines,1,7,0.5714285714285714,store
2093,84906.0,98,76,2,48,2427,1555,together,graduation,0,0.6411575562700965,wines,3,24,0.5,store
2094,61286.0,34,117,5,54,2490,491,married,graduation,1,0.725050916496945,wines,0,18,0.4444444444444444,store
